anon_polygon_id,year,start,end,duration_days,n_points,min_z,mean_z,ndvi_deficit,severity,kind,confidence,drivers,explanation,sensors
AOI-0076,2020,2020-06-27,2020-07-07,11,4,-1.69,-1.5,0.295,угнетение,стресс,0.53,[],"27 июня – 7 июля 2020, 11 дней, 4 наблюдения. NDVI ниже нормы в среднем на 1.5σ (минимум -1.7σ), это 0.29 по шкале NDVI. Все наблюдения эпизода с одного сенсора (Sentinel-2). Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.",['s2']
AOI-0076,2021,2021-04-23,2021-05-25,33,10,-2.23,-1.2,0.218,критическая,стресс,0.9,[],"23 апреля – 25 мая 2021, 33 дня, 10 наблюдений. NDVI ниже нормы в среднем на 1.2σ (минимум -2.2σ), это 0.22 по шкале NDVI. Подтверждено несколькими сенсорами: Landsat, MODIS, Sentinel-2. Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.","['landsat', 'modis', 's2']"
AOI-0076,2022,2022-05-10,2022-06-14,36,14,-2.1,-1.51,0.249,критическая,стресс,0.9,[],"10 мая – 14 июня 2022, 36 дней, 14 наблюдений. NDVI ниже нормы в среднем на 1.5σ (минимум -2.1σ), это 0.25 по шкале NDVI. Подтверждено несколькими сенсорами: Landsat, MODIS, Sentinel-2. Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.","['landsat', 'modis', 's2']"
AOI-0076,2023,2023-04-26,2023-05-25,30,11,-1.55,-1.19,0.225,угнетение,стресс,0.9,[],"26 апреля – 25 мая 2023, 30 дней, 11 наблюдений. NDVI ниже нормы в среднем на 1.2σ (минимум -1.5σ), это 0.22 по шкале NDVI. Подтверждено несколькими сенсорами: Landsat, MODIS, Sentinel-2. Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.","['landsat', 'modis', 's2']"
AOI-0076,2024,2024-06-11,2024-06-18,8,5,-1.87,-1.41,0.207,угнетение,стресс,0.7,[],"11 июня – 18 июня 2024, 8 дней, 5 наблюдений. NDVI ниже нормы в среднем на 1.4σ (минимум -1.9σ), это 0.21 по шкале NDVI. Подтверждено несколькими сенсорами: Landsat, Sentinel-2. Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.","['landsat', 's2']"
AOI-0076,2024,2024-07-11,2024-08-02,23,13,-1.56,-1.19,0.264,угнетение,стресс,0.86,[],"11 июля – 2 августа 2024, 23 дня, 13 наблюдений. NDVI ниже нормы в среднем на 1.2σ (минимум -1.6σ), это 0.26 по шкале NDVI. Подтверждено несколькими сенсорами: Landsat, MODIS, Sentinel-2. Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.","['landsat', 'modis', 's2']"
AOI-0077,2020,2020-08-31,2020-10-17,48,24,-1.59,-1.31,0.204,угнетение,стресс,0.9,[],"31 августа – 17 октября 2020, 48 дней, 24 наблюдения. NDVI ниже нормы в среднем на 1.3σ (минимум -1.6σ), это 0.20 по шкале NDVI. Подтверждено несколькими сенсорами: Landsat, MODIS, Sentinel-2. Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.","['landsat', 'modis', 's2']"
AOI-0077,2021,2021-04-25,2021-05-06,12,6,-1.51,-1.36,0.299,угнетение,стресс,0.75,[],"25 апреля – 6 мая 2021, 12 дней, 6 наблюдений. NDVI ниже нормы в среднем на 1.4σ (минимум -1.5σ), это 0.30 по шкале NDVI. Подтверждено несколькими сенсорами: Landsat, Sentinel-2. Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.","['landsat', 's2']"
AOI-0077,2021,2021-06-12,2021-09-10,91,43,-2.53,-1.61,0.249,критическая,стресс,0.9,[],"12 июня – 10 сентября 2021, 91 день, 43 наблюдения. NDVI ниже нормы в среднем на 1.6σ (минимум -2.5σ), это 0.25 по шкале NDVI. Подтверждено несколькими сенсорами: Landsat, MODIS, Sentinel-2. Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.","['landsat', 'modis', 's2']"
AOI-0077,2022,2022-04-23,2022-06-04,43,15,-1.98,-1.47,0.301,угнетение,стресс,0.9,[],"23 апреля – 4 июня 2022, 43 дня, 15 наблюдений. NDVI ниже нормы в среднем на 1.5σ (минимум -2.0σ), это 0.30 по шкале NDVI. Подтверждено несколькими сенсорами: Landsat, MODIS, Sentinel-2. Погодного объяснения не нашлось: возможны агротехнические причины (поздний сев, болезни, смена культуры) или локальное событие.","['landsat', 'modis', 's2']"
