pid,year,norm_source,n_obs,n_artifacts,mean_z,share_days_depressed,ph_valid,ph_peak,ph_peak_doy,ph_base,ph_amplitude,ph_sos_doy,ph_half_decline_doy,ph_integral,ph_covered_days,dev_peak_ratio,dev_peak_shift_days,dev_sos_shift_days,dev_integral_ratio,dev_decline_shift_days
AOI-0070,2023,история полигона,84,3,-0.15375057305503587,0.0,True,0.340892851155141,95,0.18627418488384667,0.15461866627129434,91,160.0,53.98434983210108,213,0.7914302661262907,-41,-1,0.9067319558906779,-4.0
AOI-0070,2024,история полигона,68,0,0.195018725732193,0.11737089201877934,True,0.6752434924111681,119,0.13758579976994317,0.5376576926412249,92,156.0,63.640014914522325,213,1.649844876969492,-18,0,1.0797512264320088,-11.0
AOI-0070,2025,история полигона,64,0,-0.6477540794858518,0.1267605633802817,True,0.2867375518885848,112,0.14754374610268686,0.13919380578589793,91,148.0,42.985862311731736,213,0.662619822060307,-24,-1,0.7127760442313372,-17.0
AOI-0071,2010,история полигона,35,0,-0.1283567372296483,0.14084507042253522,True,0.44669363688712527,154,0.1738117120625288,0.2728819248245965,92,180.0,58.30962381131049,212,1.1991371638573673,9,-1,0.9553225526093774,-16.0
AOI-0071,2011,история полигона,31,0,0.3616776713456383,0.0,True,0.4981268065750567,138,0.17151289182446902,0.32661391475058765,93,170.0,63.228870466321226,204,1.3492182082150483,-9,0,1.0434265804234226,-25.0
AOI-0071,2012,история полигона,14,0,-0.8441067870980161,0.6666666666666666,True,0.45479227973264047,111,0.12014124690828114,0.3346510328243593,92,151.0,46.235844864252726,202,1.1944620432335686,-36,0,0.7485244224780707,-52.0
AOI-0071,2013,история полигона,32,1,0.7323257722499199,0.0,True,0.5776924099494263,96,0.1936990881322424,0.3839933218171839,96,151.0,64.82552556289157,199,1.5435310200803363,-51,2,1.0734485505529971,-44.0
AOI-0071,2014,история полигона,44,1,0.1394944158132458,0.19248826291079812,True,0.521690840221548,115,0.13583905109875413,0.38585178912279383,91,168.0,62.14544676373188,213,1.4047895682742697,-32,-1,1.0217815550830711,-34.0
AOI-0071,2015,история полигона,31,0,0.15977054081202524,0.023474178403755867,True,0.4291758671725619,129,0.0772899804322374,0.3518858867403245,95,170.0,60.51608169698844,207,1.1451116414955569,-18,3,0.9950513350863612,-26.0
AOI-0071,2016,история полигона,40,3,-0.07138667950603839,0.08450704225352113,True,0.44774325136511317,191,0.14557206237568035,0.30217118898943285,92,212.0,61.25217015661171,213,1.1844122919886422,45,-2,1.0067896679264627,28.0
AOI-0071,2017,история полигона,53,2,-0.21028026515353662,0.107981220657277,True,0.5154141518861969,150,0.15234082221761736,0.3630733296685795,100,170.0,53.77909028099475,202,1.4021891271315992,5,8,0.8785732953443258,-28.0
AOI-0071,2018,история полигона,39,8,0.042239738008094205,0.3286384976525822,True,0.5589743059166904,209,0.14872651273220833,0.41024779318448207,109,251.0,63.658434190171164,182,1.4466941039335108,63,16,1.0460511483883124,75.0
AOI-0071,2019,история полигона,73,6,0.10943769893455817,0.13145539906103287,True,0.4865636712537263,150,0.18732029276743783,0.29924337848628846,123,177.0,63.56045713928943,213,1.3126870913658166,6,30,1.0470212896329367,-8.0
AOI-0071,2020,история полигона,63,0,-0.19377929342629835,0.16901408450704225,True,0.409097276416631,184,0.18787701522103045,0.22122026119560056,94,213.0,58.61375239699192,213,1.0734316176038012,39,2,0.960928942686006,13.0
AOI-0071,2021,история полигона,47,4,-0.49531031476862875,0.19718309859154928,True,0.46414081584808187,142,0.1855422171379648,0.27859859871011705,123,159.0,51.54158199599826,210,1.2469405705187944,-5,31,0.8384310571353534,-37.0
AOI-0071,2022,история полигона,59,2,0.15150206340521824,0.28169014084507044,True,0.39695829353246714,212,0.17146739779220793,0.2254908957402592,105,300.0,63.27922303865113,213,1.0360390543183968,66,13,1.0425123183728584,114.0
AOI-0071,2023,история полигона,71,4,0.7267958233820636,0.0,True,0.48545507202824484,202,0.24119918217703062,0.24425588985121421,115,243.0,73.36322935322423,213,1.2878077679786424,57,22,1.2222537731252985,64.0
AOI-0071,2024,история полигона,63,0,-1.2224787295126627,0.6807511737089202,True,0.3026789874377494,118,0.12920044031905265,0.17347854711869676,92,158.0,41.04990260981282,213,0.7875785709007485,-29,0,0.6598355976647118,-45.0
AOI-0071,2025,история полигона,50,3,1.1706109550398978,0.0,True,0.5536851169952788,178,0.2582097924471347,0.29547532454814407,99,202.0,79.21244865715717,213,1.4614876971128528,33,7,1.3286540237948823,29.0
AOI-0072,2025,среднее по культуре (истории полигона нет),58,1,0.08661109568195928,0.0,True,0.7889848294656192,129,0.14264494657106855,0.6463398828945507,91,162.0,72.39451073336089,213,1.7084845168595524,-8,-1,1.174041025134125,-8.0
AOI-0073,2010,история полигона,20,0,-0.33887414609081007,0.1784037558685446,True,0.5797441687000312,160,0.06445832605524943,0.5152858426447817,91,208.0,68.9614923495477,213,1.099423321135466,-22,-15,0.9176763979102354,-32.0
AOI-0073,2011,история полигона,24,1,-0.4385959322183231,0.14553990610328638,True,0.48625616018362194,205,0.006809172688761107,0.4794469874948608,103,241.0,61.972177164279145,204,0.9092584566065984,25,-5,0.8208612241878546,4.0
AOI-0073,2012,история полигона,18,1,-0.4857094968127494,0.352112676056338,True,0.852286043287687,136,0.13825369389562644,0.7140323493920605,111,166.0,65.43273659889128,198,1.5724583462632957,-46,3,0.8666291156178713,-70.0
AOI-0073,2013,история полигона,20,1,0.21538562899196997,0.06572769953051644,True,0.5196585054946293,182,0.14627111072629617,0.37338739476833316,100,233.0,75.57130147456874,199,0.9848921670020786,3,-8,1.0105849119727506,-5.0
AOI-0073,2014,история полигона,22,0,0.4142988871617238,0.0,True,0.7164327334268202,180,0.15251427458902225,0.563918458837798,116,222.0,86.07415774265732,198,1.3935485270877161,-1,9,1.162894531872929,-17.0
AOI-0073,2015,история полигона,28,0,-0.5790945008238689,0.25821596244131456,True,0.5759553748854049,197,0.116520885640702,0.4594344892447029,121,228.0,65.29332923398916,213,1.0916494625287603,18,15,0.865918579552709,-11.0
AOI-0073,2016,история полигона,16,0,1.1843857153611475,0.15492957746478872,True,0.7504587554519561,146,0.163422493931086,0.5870362615208701,108,186.0,84.81433522721116,187,1.415640199803402,-44,-4,1.150003025870819,-50.0
AOI-0073,2017,история полигона,35,0,0.24579051348691594,0.0,True,0.6844865880825627,199,0.126843071095894,0.5576435169866687,125,238.0,79.5173542155777,207,1.319661489316376,20,19,1.0693378930945094,0.0
AOI-0073,2018,история полигона,43,1,0.19625387110560233,0.1267605633802817,True,0.7068195754267727,207,-0.056457746935979276,0.7632773223627519,91,258.0,80.50657960827122,209,1.338354942196583,29,-16,1.0830085935387581,23.0
AOI-0073,2019,история полигона,64,1,0.2450577911070558,0.07042253521126761,True,0.6647461698845581,172,0.14442509082944782,0.5203210790551103,132,234.0,81.82233782982159,213,1.283471802423108,-8,27,1.1016531522324449,-5.0
AOI-0073,2020,история полигона,74,1,-0.47706675691029715,0.5023474178403756,True,0.6768192724713545,160,0.1503351494103349,0.5264841230610197,113,183.0,64.26764916797097,213,1.2639134123463733,-27,5,0.8511750946542492,-54.0
AOI-0073,2021,история полигона,68,6,0.1428743481761384,0.07981220657276995,True,0.7185628981785542,200,0.11644694312622848,0.6021159550523257,130,239.0,80.33408595633927,213,1.3869533187520058,21,24,1.0799934613114162,1.0
AOI-0073,2022,история полигона,59,0,0.564744320009271,0.16901408450704225,True,0.7724619476399562,200,0.14097978179221826,0.631482165847738,153,242.0,86.63957893897407,212,1.4923602602667538,23,47,1.1720211059796866,5.0
AOI-0073,2023,история полигона,56,1,-0.7042905174397672,0.38967136150234744,True,0.4607411260980993,154,0.09093105182068818,0.36981007427741114,99,173.0,55.30011654267248,212,0.845427171565669,-26,-9,0.7273098521827845,-64.0
AOI-0073,2024,история полигона,70,3,0.07779796610554539,0.5492957746478874,True,0.6142028004568203,135,0.16636017334229294,0.4478426271145274,92,173.0,69.3299321629083,213,1.1345642292962919,-47,-16,0.9229048706054558,-64.0
AOI-0073,2025,история полигона,61,1,0.34203541667224335,0.107981220657277,True,0.7429772928377752,189,0.17525912408264838,0.5677181687551269,150,236.0,84.31783879997445,213,1.442328981723969,10,44,1.13767693970123,-2.0
AOI-0074,2010,история полигона,20,1,-0.4284781360858773,0.460093896713615,True,0.6498860471599336,149,0.11381472463731662,0.536071322522617,107,174.0,61.150222838014486,194,1.2566729793362974,-39,4,0.8397240524332144,-63.0
AOI-0074,2011,история полигона,21,2,0.016422988442016253,0.08450704225352113,True,0.7307304609213312,191,0.02053142369767978,0.7101990372236514,107,234.0,74.26199458451212,195,1.47190440005925,17,3,1.0324852594036644,-3.0
AOI-0074,2012,история полигона,21,0,-0.3304325741087428,0.29577464788732394,True,0.5569238017180885,152,0.0857864744724764,0.47113732724561214,103,179.0,62.16933392411448,211,1.0822921317240475,-31,-3,0.8531927377731569,-57.0
AOI-0074,2013,история полигона,20,0,0.3560523902451214,0.23943661971830985,True,0.5050042586066004,138,0.19654117452618258,0.3084630840804178,96,179.0,68.86447950944486,213,0.9809635162498821,-50,-8,0.9517565757847197,-60.0
AOI-0074,2014,история полигона,23,1,0.05892403438202735,0.0,True,0.6924699557621004,178,0.09958962150490289,0.5928803342571974,116,219.0,77.08413037491513,192,1.420589936529622,-10,13,1.0724411751137761,-20.0
AOI-0074,2015,история полигона,28,2,-0.5136585392421251,0.27699530516431925,True,0.5554952965449549,200,0.03222410812509483,0.5232711884198601,103,244.0,64.12937705934789,200,1.0962527608284918,27,-1,0.8832923927119014,9.0
AOI-0074,2016,история полигона,15,0,0.9413523431502263,0.046948356807511735,True,0.6918827518376193,138,0.1462049132500464,0.5456778385875729,98,188.0,80.93155874777827,184,1.3682099637572436,-50,-10,1.136097685676375,-49.0
AOI-0074,2017,история полигона,28,0,0.22318498177770932,0.046948356807511735,True,0.7098190105567828,184,0.0809692429440155,0.6288497676127672,121,237.0,77.45372376968382,207,1.4356948193834638,13,20,1.0804470267245694,0.0
AOI-0074,2018,история полигона,31,0,0.3974045300051989,0.13145539906103287,True,0.6906658514832451,215,0.05915629470505376,0.6315095567781913,113,258.0,80.07854659238927,209,1.3556845343638093,42,10,1.1197413417890056,24.0
AOI-0074,2019,история полигона,60,7,0.17552511143037525,0.056338028169014086,True,0.6943563722289404,177,0.08079152458082348,0.6135648476481169,124,232.0,77.263982327957,202,1.4254698310266347,-6,22,1.078143198104081,-7.0
AOI-0074,2020,история полигона,71,2,-0.4487016629975316,0.5023474178403756,True,0.6567496325595258,159,0.11905579824130247,0.5376938343182234,109,181.0,61.42346932652319,213,1.276248193544332,-29,3,0.841419560623537,-56.0
AOI-0074,2021,история полигона,65,5,-0.10937635181984703,0.2676056338028169,True,0.6835399844526429,193,0.05498698992111012,0.6285529945315327,125,236.0,72.15931052602139,213,1.3828895800330687,20,22,1.0005059154521372,-1.0
AOI-0074,2022,история полигона,62,1,0.6141864769449032,0.14553990610328638,True,0.7630365469669449,199,0.14698202768951207,0.6160545192774328,154,247.0,85.93772152369779,211,1.5429565634923075,28,51,1.2083178902638936,12.0
AOI-0074,2023,история полигона,62,1,-0.5420116924592022,0.29577464788732394,True,0.4743421013561455,156,0.14592688657692726,0.32841521477921826,111,172.0,52.8936413989871,210,0.917447665482431,-27,8,0.7203672752068563,-66.0
AOI-0074,2024,история полигона,72,0,-0.1451923336671357,0.5868544600938967,True,0.5990245337876889,131,0.139184674167322,0.45983985962036694,92,169.0,65.22844220172787,213,1.1620039309751178,-52,-14,0.8974710642327806,-69.0
AOI-0074,2025,история полигона,62,1,0.18662683121192716,0.107981220657277,True,0.7452488999188982,187,0.16231870162185183,0.5829301982970464,149,232.0,79.70328810250089,213,1.5183300446142094,15,48,1.1130446077861051,-6.0
AOI-0075,2010,история полигона,20,0,-0.5890723995003821,0.568075117370892,True,0.643135969090998,150,0.03966387608556941,0.6034720930054286,100,181.0,62.593660699319855,213,1.1940576136417644,-50,-4,0.7592691314858422,-63.0
AOI-0075,2011,история полигона,25,0,-0.12959259809636667,0.1596244131455399,True,0.7421965623499557,194,0.012539751639866157,0.7296568107100895,107,236.0,78.52715969782003,204,1.4682402859887562,-5,4,0.9668446464027546,-10.0
AOI-0075,2012,история полигона,21,0,-0.3176084698446282,0.323943661971831,True,0.6590635255516191,161,0.11897240756956272,0.5400911179820563,108,188.0,70.08331255267191,211,1.2326571563597502,-39,13,0.856232817520763,-63.0
AOI-0075,2013,история полигона,25,1,0.05868255082361113,0.1596244131455399,True,0.5957333059128072,136,0.18335899953225254,0.4123743063805546,91,181.0,79.36333777096593,213,1.1140271960446488,-64,-13,0.9762022455417876,-64.0
AOI-0075,2014,история полигона,24,2,0.109709738728332,0.028169014084507043,True,0.729333942189727,194,0.14076626257197097,0.588567679617756,118,227.0,88.6863349036187,194,1.4405501870298485,-5,15,1.0973398105417613,-19.0
AOI-0075,2015,история полигона,34,0,-0.39317861695977563,0.19248826291079812,True,0.6298248562733653,199,0.06708611923596126,0.562738737037404,117,246.0,71.95192128914158,213,1.2284368175897669,3,14,0.8793443719784382,1.0
AOI-0075,2016,история полигона,19,0,0.7858057359817738,0.004694835680751174,True,0.7647170824143145,184,0.045019380306390334,0.7196977021079242,102,254.0,101.73772420494853,205,1.512364239772524,-15,9,1.2774075504210574,3.0
AOI-0075,2017,история полигона,43,0,-0.17634553293338212,0.056338028169014086,True,0.7409704533278579,188,0.09782772959700277,0.6431427237308551,122,229.0,78.57113700459448,210,1.4618743325084431,-17,19,0.9660498258469981,-17.0
AOI-0075,2018,история полигона,44,2,-0.31483209670081685,0.2300469483568075,True,0.6501423175051991,133,0.1368613421805565,0.5132809753246426,97,156.0,68.75075390917408,209,1.2113628860733028,-61,-8,0.8390829628482033,-88.0
AOI-0075,2019,история полигона,70,2,0.4064671290915365,0.12206572769953052,True,0.7838025774519349,200,0.16669383312320354,0.6171087443287314,129,251.0,95.10208123169798,213,1.55889208811393,6,27,1.1849082375024889,8.0
AOI-0075,2020,история полигона,80,5,-0.3493936194860254,0.1643192488262911,True,0.7000319651538456,195,0.11066251551230899,0.5893694496415366,119,230.0,74.94962834870859,213,1.3781585672034102,-1,17,0.9203177944586931,-17.0
AOI-0075,2021,история полигона,78,4,-0.7876909701584901,0.460093896713615,True,0.5823474298302023,134,0.1506750532122636,0.43167237661793867,104,153.0,56.63576535139072,213,1.075036432590209,-62,0,0.6838148752663216,-91.0
AOI-0075,2022,история полигона,66,2,0.7478944415195674,0.12206572769953052,True,0.7016457292698791,223,0.13261299317553404,0.569032736094345,106,246.0,91.74728358541532,212,1.3423472854315057,32,2,1.141545230438684,3.0
AOI-0075,2023,история полигона,71,3,0.9323331070124876,0.1784037558685446,True,0.8088370680694957,123,0.15793079993898249,0.6509062681305132,91,146.0,92.5377090533254,213,1.5198766460941056,-70,-13,1.1507037928877446,-100.0
AOI-0075,2024,история полигона,80,2,0.9509945059578795,0.06572769953051644,True,0.672886149063093,229,0.2043158873660443,0.46857026169704863,107,282.0,95.390739038722,207,1.2871330147258655,39,11,1.1907412388369059,35.0
